Category,Test,Severity,Region,Result,Resource,More Info
EC2,Unused EBS Volumes,low,ap-northeast-1,PASS,,No EBS Volumes found
EC2,Unused EBS Volumes,low,ap-northeast-2,PASS,,No EBS Volumes found
EC2,Unused EBS Volumes,low,ap-southeast-1,PASS,arn:aws:ec2:ap-southeast-1:988369257873:volume/vol-0f0f446d16c55331c,EBS Volume is attached to an EC2 instance
EC2,Unused EBS Volumes,low,ap-southeast-2,PASS,,No EBS Volumes found
EC2,Unused EBS Volumes,low,ap-northeast-3,PASS,,No EBS Volumes found
EC2,Unused EBS Volumes,low,ap-south-1,PASS,,No EBS Volumes found
EC2,Unused EBS Volumes,low,sa-east-1,PASS,,No EBS Volumes found
ElasticBeanstalk,ElasticBeanstalk Managed Platform Updates,low,us-east-1,PASS,,No application environments found
ElasticBeanstalk,ElasticBeanstalk Managed Platform Updates,low,us-east-2,PASS,,No application environments found
ElasticBeanstalk,ElasticBeanstalk Managed Platform Updates,low,us-west-1,PASS,,No application environments found
ElasticBeanstalk,ElasticBeanstalk Managed Platform Updates,low,us-west-2,PASS,,No application environments found
ElasticBeanstalk,ElasticBeanstalk Managed Platform Updates,low,ca-central-1,PASS,,No application environments found
ElasticBeanstalk,ElasticBeanstalk Managed Platform Updates,low,eu-central-1,PASS,,No application environments found
ElasticBeanstalk,ElasticBeanstalk Managed Platform Updates,low,eu-west-1,PASS,,No application environments found
ElasticBeanstalk,ElasticBeanstalk Managed Platform Updates,low,eu-west-2,PASS,,No application environments found
ElasticBeanstalk,ElasticBeanstalk Managed Platform Updates,low,eu-west-3,PASS,,No application environments found
ElasticBeanstalk,ElasticBeanstalk Managed Platform Updates,low,eu-north-1,PASS,,No application environments found
ElasticBeanstalk,ElasticBeanstalk Managed Platform Updates,low,ap-northeast-1,PASS,,No application environments found
ElasticBeanstalk,ElasticBeanstalk Managed Platform Updates,low,ap-northeast-2,PASS,,No application environments found
ElasticBeanstalk,ElasticBeanstalk Managed Platform Updates,low,ap-southeast-1,PASS,,No application environments found
ElasticBeanstalk,ElasticBeanstalk Managed Platform Updates,low,ap-southeast-2,PASS,,No application environments found
ElasticBeanstalk,ElasticBeanstalk Managed Platform Updates,low,ap-northeast-3,PASS,,No application environments found
ElasticBeanstalk,ElasticBeanstalk Managed Platform Updates,low,ap-south-1,PASS,,No application environments found
ElasticBeanstalk,ElasticBeanstalk Managed Platform Updates,low,sa-east-1,PASS,,No application environments found
IAM,Group Inline Policies,low,global,PASS,,No groups found
AutoScaling,AutoScaling ELB Same Availability Zone,low,us-east-1,PASS,,No AutoScaling group found
AutoScaling,AutoScaling ELB Same Availability Zone,low,us-east-2,PASS,,No AutoScaling group found
AutoScaling,AutoScaling ELB Same Availability Zone,low,us-west-1,PASS,,No AutoScaling group found
AutoScaling,AutoScaling ELB Same Availability Zone,low,us-west-2,PASS,,No AutoScaling group found
AutoScaling,AutoScaling ELB Same Availability Zone,low,ca-central-1,PASS,,No AutoScaling group found
AutoScaling,AutoScaling ELB Same Availability Zone,low,eu-central-1,PASS,,No AutoScaling group found
AutoScaling,AutoScaling ELB Same Availability Zone,low,eu-west-1,PASS,,No AutoScaling group found
AutoScaling,AutoScaling ELB Same Availability Zone,low,eu-west-2,PASS,,No AutoScaling group found
AutoScaling,AutoScaling ELB Same Availability Zone,low,eu-west-3,PASS,,No AutoScaling group found
AutoScaling,AutoScaling ELB Same Availability Zone,low,eu-north-1,PASS,,No AutoScaling group found
AutoScaling,AutoScaling ELB Same Availability Zone,low,ap-northeast-1,PASS,,No AutoScaling group found
AutoScaling,AutoScaling ELB Same Availability Zone,low,ap-northeast-2,PASS,,No AutoScaling group found
AutoScaling,AutoScaling ELB Same Availability Zone,low,ap-southeast-1,PASS,,No AutoScaling group found
AutoScaling,AutoScaling ELB Same Availability Zone,low,ap-southeast-2,PASS,,No AutoScaling group found
AutoScaling,AutoScaling ELB Same Availability Zone,low,ap-northeast-3,PASS,,No AutoScaling group found
AutoScaling,AutoScaling ELB Same Availability Zone,low,ap-south-1,PASS,,No AutoScaling group found
AutoScaling,AutoScaling ELB Same Availability Zone,low,sa-east-1,PASS,,No AutoScaling group found
AutoScaling,Suspended AutoScaling Groups,low,us-east-1,PASS,,No AutoScaling groups found
AutoScaling,Suspended AutoScaling Groups,low,us-east-2,PASS,,No AutoScaling groups found
AutoScaling,Suspended AutoScaling Groups,low,us-west-1,PASS,,No AutoScaling groups found
AutoScaling,Suspended AutoScaling Groups,low,us-west-2,PASS,,No AutoScaling groups found
AutoScaling,Suspended AutoScaling Groups,low,ca-central-1,PASS,,No AutoScaling groups found
AutoScaling,Suspended AutoScaling Groups,low,eu-central-1,PASS,,No AutoScaling groups found
AutoScaling,Suspended AutoScaling Groups,low,eu-west-1,PASS,,No AutoScaling groups found
AutoScaling,Suspended AutoScaling Groups,low,eu-west-2,PASS,,No AutoScaling groups found
AutoScaling,Suspended AutoScaling Groups,low,eu-west-3,PASS,,No AutoScaling groups found
AutoScaling,Suspended AutoScaling Groups,low,eu-north-1,PASS,,No AutoScaling groups found
AutoScaling,Suspended AutoScaling Groups,low,ap-northeast-1,PASS,,No AutoScaling groups found
AutoScaling,Suspended AutoScaling Groups,low,ap-northeast-2,PASS,,No AutoScaling groups found
AutoScaling,Suspended AutoScaling Groups,low,ap-southeast-1,PASS,,No AutoScaling groups found
AutoScaling,Suspended AutoScaling Groups,low,ap-southeast-2,PASS,,No AutoScaling groups found
AutoScaling,Suspended AutoScaling Groups,low,ap-northeast-3,PASS,,No AutoScaling groups found
AutoScaling,Suspended AutoScaling Groups,low,ap-south-1,PASS,,No AutoScaling groups found
AutoScaling,Suspended AutoScaling Groups,low,sa-east-1,PASS,,No AutoScaling groups found
CloudTrail,Object Lock Enabled,low,us-east-1,FAIL,,CloudTrail is not enabled
CloudTrail,Object Lock Enabled,low,us-east-2,FAIL,,CloudTrail is not enabled
CloudTrail,Object Lock Enabled,low,us-west-1,FAIL,,CloudTrail is not enabled
CloudTrail,Object Lock Enabled,low,us-west-2,FAIL,,CloudTrail is not enabled
CloudTrail,Object Lock Enabled,low,ca-central-1,FAIL,,CloudTrail is not enabled
CloudTrail,Object Lock Enabled,low,eu-central-1,FAIL,,CloudTrail is not enabled
CloudTrail,Object Lock Enabled,low,eu-west-1,FAIL,,CloudTrail is not enabled
CloudTrail,Object Lock Enabled,low,eu-west-2,FAIL,,CloudTrail is not enabled
CloudTrail,Object Lock Enabled,low,eu-west-3,FAIL,,CloudTrail is not enabled
CloudTrail,Object Lock Enabled,low,eu-north-1,FAIL,,CloudTrail is not enabled
CloudTrail,Object Lock Enabled,low,ap-northeast-1,FAIL,,CloudTrail is not enabled
CloudTrail,Object Lock Enabled,low,ap-northeast-2,FAIL,,CloudTrail is not enabled
CloudTrail,Object Lock Enabled,low,ap-southeast-1,FAIL,,CloudTrail is not enabled
CloudTrail,Object Lock Enabled,low,ap-southeast-2,FAIL,,CloudTrail is not enabled
CloudTrail,Object Lock Enabled,low,ap-northeast-3,FAIL,,CloudTrail is not enabled
CloudTrail,Object Lock Enabled,low,ap-south-1,FAIL,,CloudTrail is not enabled
CloudTrail,Object Lock Enabled,low,sa-east-1,FAIL,,CloudTrail is not enabled
EC2,Unassociated Elastic IP Addresses,low,us-east-1,PASS,,No Elastic IP Addresses found
EC2,Unassociated Elastic IP Addresses,low,us-east-2,PASS,,No Elastic IP Addresses found
EC2,Unassociated Elastic IP Addresses,low,us-west-1,PASS,,No Elastic IP Addresses found
EC2,Unassociated Elastic IP Addresses,low,us-west-2,PASS,,No Elastic IP Addresses found
EC2,Unassociated Elastic IP Addresses,low,ca-central-1,PASS,,No Elastic IP Addresses found
EC2,Unassociated Elastic IP Addresses,low,eu-central-1,PASS,,No Elastic IP Addresses found
EC2,Unassociated Elastic IP Addresses,low,eu-west-1,PASS,,No Elastic IP Addresses found
EC2,Unassociated Elastic IP Addresses,low,eu-west-2,PASS,,No Elastic IP Addresses found
EC2,Unassociated Elastic IP Addresses,low,eu-west-3,PASS,,No Elastic IP Addresses found
EC2,Unassociated Elastic IP Addresses,low,eu-north-1,PASS,,No Elastic IP Addresses found
EC2,Unassociated Elastic IP Addresses,low,ap-northeast-1,PASS,,No Elastic IP Addresses found
EC2,Unassociated Elastic IP Addresses,low,ap-northeast-2,PASS,,No Elastic IP Addresses found
EC2,Unassociated Elastic IP Addresses,low,ap-southeast-1,PASS,,No Elastic IP Addresses found
EC2,Unassociated Elastic IP Addresses,low,ap-southeast-2,PASS,,No Elastic IP Addresses found
EC2,Unassociated Elastic IP Addresses,low,ap-northeast-3,PASS,,No Elastic IP Addresses found
EC2,Unassociated Elastic IP Addresses,low,ap-south-1,PASS,,No Elastic IP Addresses found
EC2,Unassociated Elastic IP Addresses,low,sa-east-1,PASS,,No Elastic IP Addresses found
ELBv2,ELBv2 Deletion Protection,low,us-east-1,PASS,,No Application/Network load balancers found
ELBv2,ELBv2 Deletion Protection,low,us-east-2,PASS,,No Application/Network load balancers found
ELBv2,ELBv2 Deletion Protection,low,us-west-1,PASS,,No Application/Network load balancers found
ELBv2,ELBv2 Deletion Protection,low,us-west-2,PASS,,No Application/Network load balancers found
ELBv2,ELBv2 Deletion Protection,low,ca-central-1,PASS,,No Application/Network load balancers found
ELBv2,ELBv2 Deletion Protection,low,eu-central-1,PASS,,No Application/Network load balancers found
ELBv2,ELBv2 Deletion Protection,low,eu-west-1,PASS,,No Application/Network load balancers found
ELBv2,ELBv2 Deletion Protection,low,eu-west-2,PASS,,No Application/Network load balancers found
ELBv2,ELBv2 Deletion Protection,low,eu-west-3,PASS,,No Application/Network load balancers found
ELBv2,ELBv2 Deletion Protection,low,eu-north-1,PASS,,No Application/Network load balancers found
ELBv2,ELBv2 Deletion Protection,low,ap-northeast-1,PASS,,No Application/Network load balancers found
ELBv2,ELBv2 Deletion Protection,low,ap-northeast-2,PASS,,No Application/Network load balancers found
ELBv2,ELBv2 Deletion Protection,low,ap-southeast-1,PASS,,No Application/Network load balancers found
ELBv2,ELBv2 Deletion Protection,low,ap-southeast-2,PASS,,No Application/Network load balancers found
ELBv2,ELBv2 Deletion Protection,low,ap-northeast-3,PASS,,No Application/Network load balancers found
ELBv2,ELBv2 Deletion Protection,low,ap-south-1,PASS,,No Application/Network load balancers found
ELBv2,ELBv2 Deletion Protection,low,sa-east-1,PASS,,No Application/Network load balancers found
EMR,EMR Encryption In Transit,low,us-east-1,PASS,,No EMR cluster found
EMR,EMR Encryption In Transit,low,us-east-2,PASS,,No EMR cluster found
EMR,EMR Encryption In Transit,low,us-west-1,PASS,,No EMR cluster found
EMR,EMR Encryption In Transit,low,us-west-2,PASS,,No EMR cluster found
EMR,EMR Encryption In Transit,low,ca-central-1,PASS,,No EMR cluster found
EMR,EMR Encryption In Transit,low,eu-central-1,PASS,,No EMR cluster found
EMR,EMR Encryption In Transit,low,eu-west-1,PASS,,No EMR cluster found
EMR,EMR Encryption In Transit,low,eu-west-2,PASS,,No EMR cluster found
EMR,EMR Encryption In Transit,low,eu-west-3,PASS,,No EMR cluster found
EMR,EMR Encryption In Transit,low,eu-north-1,PASS,,No EMR cluster found
EMR,EMR Encryption In Transit,low,ap-northeast-1,PASS,,No EMR cluster found
EMR,EMR Encryption In Transit,low,ap-northeast-2,PASS,,No EMR cluster found
EMR,EMR Encryption In Transit,low,ap-southeast-1,PASS,,No EMR cluster found
EMR,EMR Encryption In Transit,low,ap-southeast-2,PASS,,No EMR cluster found
EMR,EMR Encryption In Transit,low,ap-northeast-3,PASS,,No EMR cluster found
EMR,EMR Encryption In Transit,low,ap-south-1,PASS,,No EMR cluster found
EMR,EMR Encryption In Transit,low,sa-east-1,PASS,,No EMR cluster found
EMR,EMR Encryption At Rest,low,us-east-1,PASS,,No EMR cluster found
EMR,EMR Encryption At Rest,low,us-east-2,PASS,,No EMR cluster found
EMR,EMR Encryption At Rest,low,us-west-1,PASS,,No EMR cluster found
EMR,EMR Encryption At Rest,low,us-west-2,PASS,,No EMR cluster found
EMR,EMR Encryption At Rest,low,ca-central-1,PASS,,No EMR cluster found
EMR,EMR Encryption At Rest,low,eu-central-1,PASS,,No EMR cluster found
EMR,EMR Encryption At Rest,low,eu-west-1,PASS,,No EMR cluster found
EMR,EMR Encryption At Rest,low,eu-west-2,PASS,,No EMR cluster found
EMR,EMR Encryption At Rest,low,eu-west-3,PASS,,No EMR cluster found
EMR,EMR Encryption At Rest,low,eu-north-1,PASS,,No EMR cluster found
EMR,EMR Encryption At Rest,low,ap-northeast-1,PASS,,No EMR cluster found
EMR,EMR Encryption At Rest,low,ap-northeast-2,PASS,,No EMR cluster found
EMR,EMR Encryption At Rest,low,ap-southeast-1,PASS,,No EMR cluster found
EMR,EMR Encryption At Rest,low,ap-southeast-2,PASS,,No EMR cluster found
EMR,EMR Encryption At Rest,low,ap-northeast-3,PASS,,No EMR cluster found
EMR,EMR Encryption At Rest,low,ap-south-1,PASS,,No EMR cluster found
EMR,EMR Encryption At Rest,low,sa-east-1,PASS,,No EMR cluster found
ES,ElasticSearch Exposed Domain,low,us-east-1,PASS,,No ES domains found
ES,ElasticSearch Exposed Domain,low,us-east-2,PASS,,No ES domains found
ES,ElasticSearch Exposed Domain,low,us-west-1,PASS,,No ES domains found
ES,ElasticSearch Exposed Domain,low,us-west-2,PASS,,No ES domains found
ES,ElasticSearch Exposed Domain,low,ca-central-1,PASS,,No ES domains found
ES,ElasticSearch Exposed Domain,low,eu-central-1,PASS,,No ES domains found
ES,ElasticSearch Exposed Domain,low,eu-west-1,PASS,,No ES domains found
ES,ElasticSearch Exposed Domain,low,eu-west-2,PASS,,No ES domains found
ES,ElasticSearch Exposed Domain,low,eu-west-3,PASS,,No ES domains found
ES,ElasticSearch Exposed Domain,low,eu-north-1,PASS,,No ES domains found
ES,ElasticSearch Exposed Domain,low,ap-northeast-1,PASS,,No ES domains found
ES,ElasticSearch Exposed Domain,low,ap-northeast-2,PASS,,No ES domains found
ES,ElasticSearch Exposed Domain,low,ap-southeast-1,PASS,,No ES domains found
ES,ElasticSearch Exposed Domain,low,ap-southeast-2,PASS,,No ES domains found
ES,ElasticSearch Exposed Domain,low,ap-northeast-3,PASS,,No ES domains found
ES,ElasticSearch Exposed Domain,low,ap-south-1,PASS,,No ES domains found
ES,ElasticSearch Exposed Domain,low,sa-east-1,PASS,,No ES domains found
IAM,Cross-Account Access External ID and MFA,low,global,PASS,arn:aws:iam::988369257873:role/aqua-cspm-security-scanner-AquaCSPMRole-FBNKNYNEI2VB,Cross-account role requires MFA/external ID for all accounts
IAM,Cross-Account Access External ID and MFA,low,global,PASS,arn:aws:iam::988369257873:role/aqua-cspm-security-scanner-LambdaExecutionRole-D6AW8EXKNON1,IAM role does not contain cross-account statements
IAM,Cross-Account Access External ID and MFA,low,global,PASS,arn:aws:iam::988369257873:role/aws-service-role/organizations.amazonaws.com/AWSServiceRoleForOrganizations,IAM role does not contain cross-account statements
IAM,Cross-Account Access External ID and MFA,low,global,PASS,arn:aws:iam::988369257873:role/aws-service-role/support.amazonaws.com/AWSServiceRoleForSupport,IAM role does not contain cross-account statements
IAM,Cross-Account Access External ID and MFA,low,global,PASS,arn:aws:iam::988369257873:role/aws-service-role/trustedadvisor.amazonaws.com/AWSServiceRoleForTrustedAdvisor,IAM role does not contain cross-account statements
S3,S3 Secure Transport Enabled,low,global,PASS,,No S3 buckets found
SNS,SNS Topic CMK Encryption,low,us-east-1,PASS,,No SNS topics found
SNS,SNS Topic CMK Encryption,low,us-east-2,PASS,,No SNS topics found
SNS,SNS Topic CMK Encryption,low,us-west-1,PASS,,No SNS topics found
SNS,SNS Topic CMK Encryption,low,us-west-2,PASS,,No SNS topics found
SNS,SNS Topic CMK Encryption,low,ca-central-1,PASS,,No SNS topics found
SNS,SNS Topic CMK Encryption,low,eu-central-1,PASS,,No SNS topics found
SNS,SNS Topic CMK Encryption,low,eu-west-1,PASS,,No SNS topics found
SNS,SNS Topic CMK Encryption,low,eu-west-2,PASS,,No SNS topics found
SNS,SNS Topic CMK Encryption,low,eu-west-3,PASS,,No SNS topics found
SNS,SNS Topic CMK Encryption,low,eu-north-1,PASS,,No SNS topics found
SNS,SNS Topic CMK Encryption,low,ap-northeast-1,PASS,,No SNS topics found
SNS,SNS Topic CMK Encryption,low,ap-northeast-2,PASS,,No SNS topics found
SNS,SNS Topic CMK Encryption,low,ap-southeast-1,PASS,,No SNS topics found
SNS,SNS Topic CMK Encryption,low,ap-southeast-2,PASS,,No SNS topics found
SNS,SNS Topic CMK Encryption,low,ap-northeast-3,PASS,,No SNS topics found
SNS,SNS Topic CMK Encryption,low,ap-south-1,PASS,,No SNS topics found
SNS,SNS Topic CMK Encryption,low,sa-east-1,PASS,,No SNS topics found
AutoScaling,ELB Health Check Active,low,us-east-1,PASS,,No Auto Scaling groups found
AutoScaling,ELB Health Check Active,low,us-east-2,PASS,,No Auto Scaling groups found
AutoScaling,ELB Health Check Active,low,us-west-1,PASS,,No Auto Scaling groups found
AutoScaling,ELB Health Check Active,low,us-west-2,PASS,,No Auto Scaling groups found
AutoScaling,ELB Health Check Active,low,ca-central-1,PASS,,No Auto Scaling groups found
AutoScaling,ELB Health Check Active,low,eu-central-1,PASS,,No Auto Scaling groups found
AutoScaling,ELB Health Check Active,low,eu-west-1,PASS,,No Auto Scaling groups found
AutoScaling,ELB Health Check Active,low,eu-west-2,PASS,,No Auto Scaling groups found
AutoScaling,ELB Health Check Active,low,eu-west-3,PASS,,No Auto Scaling groups found
AutoScaling,ELB Health Check Active,low,eu-north-1,PASS,,No Auto Scaling groups found
AutoScaling,ELB Health Check Active,low,ap-northeast-1,PASS,,No Auto Scaling groups found
AutoScaling,ELB Health Check Active,low,ap-northeast-2,PASS,,No Auto Scaling groups found
AutoScaling,ELB Health Check Active,low,ap-southeast-1,PASS,,No Auto Scaling groups found
AutoScaling,ELB Health Check Active,low,ap-southeast-2,PASS,,No Auto Scaling groups found
AutoScaling,ELB Health Check Active,low,ap-northeast-3,PASS,,No Auto Scaling groups found
AutoScaling,ELB Health Check Active,low,ap-south-1,PASS,,No Auto Scaling groups found
AutoScaling,ELB Health Check Active,low,sa-east-1,PASS,,No Auto Scaling groups found
AutoScaling,Launch Configuration Referencing Missing Security Groups,low,us-east-1,PASS,,No Auto Scaling launch configurations found
AutoScaling,Launch Configuration Referencing Missing Security Groups,low,us-east-2,PASS,,No Auto Scaling launch configurations found
AutoScaling,Launch Configuration Referencing Missing Security Groups,low,us-west-1,PASS,,No Auto Scaling launch configurations found
AutoScaling,Launch Configuration Referencing Missing Security Groups,low,us-west-2,PASS,,No Auto Scaling launch configurations found
AutoScaling,Launch Configuration Referencing Missing Security Groups,low,ca-central-1,PASS,,No Auto Scaling launch configurations found
AutoScaling,Launch Configuration Referencing Missing Security Groups,low,eu-central-1,PASS,,No Auto Scaling launch configurations found
AutoScaling,Launch Configuration Referencing Missing Security Groups,low,eu-west-1,PASS,,No Auto Scaling launch configurations found
AutoScaling,Launch Configuration Referencing Missing Security Groups,low,eu-west-2,PASS,,No Auto Scaling launch configurations found
AutoScaling,Launch Configuration Referencing Missing Security Groups,low,eu-west-3,PASS,,No Auto Scaling launch configurations found
AutoScaling,Launch Configuration Referencing Missing Security Groups,low,eu-north-1,PASS,,No Auto Scaling launch configurations found
AutoScaling,Launch Configuration Referencing Missing Security Groups,low,ap-northeast-1,PASS,,No Auto Scaling launch configurations found
AutoScaling,Launch Configuration Referencing Missing Security Groups,low,ap-northeast-2,PASS,,No Auto Scaling launch configurations found
AutoScaling,Launch Configuration Referencing Missing Security Groups,low,ap-southeast-1,PASS,,No Auto Scaling launch configurations found
AutoScaling,Launch Configuration Referencing Missing Security Groups,low,ap-southeast-2,PASS,,No Auto Scaling launch configurations found
AutoScaling,Launch Configuration Referencing Missing Security Groups,low,ap-northeast-3,PASS,,No Auto Scaling launch configurations found
AutoScaling,Launch Configuration Referencing Missing Security Groups,low,ap-south-1,PASS,,No Auto Scaling launch configurations found
AutoScaling,Launch Configuration Referencing Missing Security Groups,low,sa-east-1,PASS,,No Auto Scaling launch configurations found
EC2,Open RFC 1918,low,us-east-1,PASS,arn:aws:ec2:us-east-1:988369257873:security-group/sg-0d8a019710ffd54d7,Security group "default" is not configured to allow traffic from any reserved private addresses
EC2,Open RFC 1918,low,us-east-2,PASS,arn:aws:ec2:us-east-2:988369257873:security-group/sg-96a864db,Security group "default" is not configured to allow traffic from any reserved private addresses
EC2,Open RFC 1918,low,us-west-1,PASS,arn:aws:ec2:us-west-1:988369257873:security-group/sg-67373b2d,Security group "default" is not configured to allow traffic from any reserved private addresses
EC2,Open RFC 1918,low,us-west-2,PASS,arn:aws:ec2:us-west-2:988369257873:security-group/sg-3dbe4c36,Security group "default" is not configured to allow traffic from any reserved private addresses
EC2,Open RFC 1918,low,ca-central-1,PASS,arn:aws:ec2:ca-central-1:988369257873:security-group/sg-050b544b246958627,Security group "default" is not configured to allow traffic from any reserved private addresses
EC2,Open RFC 1918,low,eu-central-1,PASS,arn:aws:ec2:eu-central-1:988369257873:security-group/sg-08c1f8d153a0e6b6e,Security group "default" is not configured to allow traffic from any reserved private addresses
EC2,Open RFC 1918,low,eu-west-1,PASS,arn:aws:ec2:eu-west-1:988369257873:security-group/sg-09b9b8fb00d2ff74a,Security group "default" is not configured to allow traffic from any reserved private addresses
EC2,Open RFC 1918,low,eu-west-2,PASS,arn:aws:ec2:eu-west-2:988369257873:security-group/sg-cc2afdbd,Security group "default" is not configured to allow traffic from any reserved private addresses
EC2,Open RFC 1918,low,eu-west-3,PASS,arn:aws:ec2:eu-west-3:988369257873:security-group/sg-065dbb5c7f9bce431,Security group "default" is not configured to allow traffic from any reserved private addresses
EC2,Open RFC 1918,low,eu-north-1,PASS,arn:aws:ec2:eu-north-1:988369257873:security-group/sg-0874586be6bfd75a6,Security group "default" is not configured to allow traffic from any reserved private addresses
EC2,Open RFC 1918,low,ap-northeast-1,PASS,arn:aws:ec2:ap-northeast-1:988369257873:security-group/sg-018ec14e0d97578c8,Security group "default" is not configured to allow traffic from any reserved private addresses
EC2,Open RFC 1918,low,ap-northeast-2,PASS,arn:aws:ec2:ap-northeast-2:988369257873:security-group/sg-8e6fb1fe,Security group "default" is not configured to allow traffic from any reserved private addresses
EC2,Open RFC 1918,low,ap-southeast-1,PASS,arn:aws:ec2:ap-southeast-1:988369257873:security-group/sg-09846243e456d3060,Security group "launch-wizard-2" is not configured to allow traffic from any reserved private addresses
EC2,Open RFC 1918,low,ap-southeast-1,PASS,arn:aws:ec2:ap-southeast-1:988369257873:security-group/sg-0d1dd13a652ca9347,Security group "launch-wizard-1" is not configured to allow traffic from any reserved private addresses
EC2,Open RFC 1918,low,ap-southeast-1,PASS,arn:aws:ec2:ap-southeast-1:988369257873:security-group/sg-0d1dd13a652ca9347,Security group "launch-wizard-1" is not configured to allow traffic from any reserved private addresses
EC2,Open RFC 1918,low,ap-southeast-1,PASS,arn:aws:ec2:ap-southeast-1:988369257873:security-group/sg-91aff0df,Security group "default" is not configured to allow traffic from any reserved private addresses
EC2,Open RFC 1918,low,ap-southeast-2,PASS,arn:aws:ec2:ap-southeast-2:988369257873:security-group/sg-80a4efc2,Security group "default" is not configured to allow traffic from any reserved private addresses
EC2,Open RFC 1918,low,ap-northeast-3,PASS,arn:aws:ec2:ap-northeast-3:988369257873:security-group/sg-1ddf0e72,Security group "default" is not configured to allow traffic from any reserved private addresses
EC2,Open RFC 1918,low,ap-south-1,PASS,arn:aws:ec2:ap-south-1:988369257873:security-group/sg-16b49968,Security group "default" is not configured to allow traffic from any reserved private addresses
EC2,Open RFC 1918,low,sa-east-1,PASS,arn:aws:ec2:sa-east-1:988369257873:security-group/sg-0e89654b022e1bc2d,Security group "default" is not configured to allow traffic from any reserved private addresses
EC2,Public IP Address EC2 Instances,low,us-east-1,PASS,,No EC2 instances found
EC2,Public IP Address EC2 Instances,low,us-east-2,PASS,,No EC2 instances found
EC2,Public IP Address EC2 Instances,low,us-west-1,PASS,,No EC2 instances found
EC2,Public IP Address EC2 Instances,low,us-west-2,PASS,,No EC2 instances found
EC2,Public IP Address EC2 Instances,low,ca-central-1,PASS,,No EC2 instances found
EC2,Public IP Address EC2 Instances,low,eu-central-1,PASS,,No EC2 instances found
EC2,Public IP Address EC2 Instances,low,eu-west-1,PASS,,No EC2 instances found
EC2,Public IP Address EC2 Instances,low,eu-west-2,PASS,,No EC2 instances found
EC2,Public IP Address EC2 Instances,low,eu-west-3,PASS,,No EC2 instances found
EC2,Public IP Address EC2 Instances,low,eu-north-1,PASS,,No EC2 instances found
EC2,Public IP Address EC2 Instances,low,ap-northeast-1,PASS,,No EC2 instances found
EC2,Public IP Address EC2 Instances,low,ap-northeast-2,PASS,,No EC2 instances found
EC2,Public IP Address EC2 Instances,low,ap-southeast-1,PASS,arn:aws:ec2:ap-southeast-1:988369257873:/instance/i-0135450da3dfa202e,EC2 instance "i-0135450da3dfa202e" does not have a public IP address attached
EC2,Public IP Address EC2 Instances,low,ap-southeast-2,PASS,,No EC2 instances found
EC2,Public IP Address EC2 Instances,low,ap-northeast-3,PASS,,No EC2 instances found
EC2,Public IP Address EC2 Instances,low,ap-south-1,PASS,,No EC2 instances found
EC2,Public IP Address EC2 Instances,low,sa-east-1,PASS,,No EC2 instances found
IAM,IAM User Unauthorized to Edit,low,global,PASS,,No user accounts found
RDS,RDS CMK Encryption,low,us-east-1,PASS,,No RDS DB instance found
RDS,RDS CMK Encryption,low,us-east-2,PASS,,No RDS DB instance found
RDS,RDS CMK Encryption,low,us-west-1,PASS,,No RDS DB instance found
RDS,RDS CMK Encryption,low,us-west-2,PASS,,No RDS DB instance found
RDS,RDS CMK Encryption,low,ca-central-1,PASS,,No RDS DB instance found
RDS,RDS CMK Encryption,low,eu-central-1,PASS,,No RDS DB instance found
RDS,RDS CMK Encryption,low,eu-west-1,PASS,,No RDS DB instance found
RDS,RDS CMK Encryption,low,eu-west-2,PASS,,No RDS DB instance found
RDS,RDS CMK Encryption,low,eu-west-3,PASS,,No RDS DB instance found
RDS,RDS CMK Encryption,low,eu-north-1,PASS,,No RDS DB instance found
RDS,RDS CMK Encryption,low,ap-northeast-1,PASS,,No RDS DB instance found
RDS,RDS CMK Encryption,low,ap-northeast-2,PASS,,No RDS DB instance found
RDS,RDS CMK Encryption,low,ap-southeast-1,PASS,,No RDS DB instance found
RDS,RDS CMK Encryption,low,ap-southeast-2,PASS,,No RDS DB instance found
RDS,RDS CMK Encryption,low,ap-northeast-3,PASS,,No RDS DB instance found
RDS,RDS CMK Encryption,low,ap-south-1,PASS,,No RDS DB instance found
RDS,RDS CMK Encryption,low,sa-east-1,PASS,,No RDS DB instance found
RDS,RDS Transport Encryption Enabled,low,global,PASS,,No RDS DB instances found
RDS,RDS Transport Encryption Enabled,low,global,PASS,,No RDS DB instances found
RDS,RDS Transport Encryption Enabled,low,global,PASS,,No RDS DB instances found
RDS,RDS Transport Encryption Enabled,low,global,PASS,,No RDS DB instances found
RDS,RDS Transport Encryption Enabled,low,global,PASS,,No RDS DB instances found
RDS,RDS Transport Encryption Enabled,low,global,PASS,,No RDS DB instances found
RDS,RDS Transport Encryption Enabled,low,global,PASS,,No RDS DB instances found
RDS,RDS Transport Encryption Enabled,low,global,PASS,,No RDS DB instances found
RDS,RDS Transport Encryption Enabled,low,global,PASS,,No RDS DB instances found
RDS,RDS Transport Encryption Enabled,low,global,PASS,,No RDS DB instances found
RDS,RDS Transport Encryption Enabled,low,global,PASS,,No RDS DB instances found
RDS,RDS Transport Encryption Enabled,low,global,PASS,,No RDS DB instances found
RDS,RDS Transport Encryption Enabled,low,global,PASS,,No RDS DB instances found
